County,State,fips,Latitude,Longitude,Confirmed Cases,Deaths,Recoveries,Released from Isolation,Hospitalized
Anchor Point,ALASKA,03110,59.76826, -151.677552,1
Bethel,ALASKA,06520,60.7922222, -161.7558333,1
Colquitt,GEORGIA,13071,31.1803601, -83.7696152,145 ,5 
Randolph,GEORGIA,13243,31.7620266, -84.7468429,145 ,15 
Fayette,GEORGIA,13113,33.3899269, -84.4953763,143 ,8 
Paulding,GEORGIA,13223,33.8908526, -84.8569161,141 ,7 
Rockdale,GEORGIA,13247,33.6430283, -84.0322064,140 ,6 
Newton,GEORGIA,13217,33.5715512, -83.8446101,139 ,3 
Spalding,GEORGIA,13255,33.2591296, -84.2770865,135 ,7 
Baldwin,GEORGIA,13009,33.0869398, -83.2633216,130 ,4 
Worth,GEORGIA,13321,31.524179, -83.8712801,128 ,8 
Floyd,GEORGIA,13115,34.2421984, -85.2229248,126 ,9 
Thomas,GEORGIA,13275,30.8686259, -83.9471866,126 ,13 
Crisp,GEORGIA,13081,31.9152265, -83.77777,125 ,2 
Columbia,GEORGIA,13073,33.5313102, -82.2563979,116 ,2 
Clarke,GEORGIA,13059,33.9404278, -83.373049,114 ,13 
Lowndes,GEORGIA,13185,30.8195619, -83.2628255,101 ,3 
Troup,GEORGIA,13285,33.0237625, -85.0254022,100 ,4 
Habersham,GEORGIA,13137,34.6270741, -83.5016755,99 ,3 
Barrow,GEORGIA,13013,33.9848611, -83.6996482,93 ,3 
Tift,GEORGIA,13277,31.458746, -83.5179242,92 ,3 
Ware,GEORGIA,13299,31.1727229, -82.4829338,88 ,6 
Coffee,GEORGIA,13069,31.5301809, -82.8405691,83 ,4 
Butts,GEORGIA,13035,33.2825083, -83.9548161,80 ,2 
Dooly,GEORGIA,13093,32.1542383, -83.8253817,71 ,5 
Gordon,GEORGIA,13129,34.5019651, -84.8986308,64 ,6 
Walton,GEORGIA,13297,33.762884, -83.740416,63 ,3 
Calhoun,GEORGIA,13037,31.5311784, -84.614328,61 ,2 
Decatur,GEORGIA,13087,30.8736613, -84.5740953,60 ,1 
Turner,GEORGIA,13287,31.7031592, -83.6214408,59 ,4 
Jackson,GEORGIA,13157,34.1282559, -83.5753386,55 ,1 
Macon,GEORGIA,13193,32.3421453, -84.0468847,53 ,1 
Oconee,GEORGIA,13219,33.829579, -83.4275918,51 ,0 
Pierce,GEORGIA,13229,31.3430068, -82.2352189,51 ,2 
Glynn,GEORGIA,13127,31.2171726, -81.5012681,49 ,0 
Burke,GEORGIA,13033,33.0482247, -81.9575983,48 ,3 
Meriwether,GEORGIA,13199,33.0373582, -84.6717803,46 ,0 
Dawson,GEORGIA,13085,34.4077085, -84.1356771,45 ,1 
Greene,GEORGIA,13133,33.5492988, -83.1660939,45 ,1 
Harris,GEORGIA,13145,32.7251788, -84.9104641,45 ,2 
Whitfield,GEORGIA,13313,34.7969288, -84.9745026,45 ,4 
Wilcox,GEORGIA,13315,31.960784, -83.4379708,44 ,4 
Laurens,GEORGIA,13175,32.4239975, -82.9388938,43 ,1 
Stephens,GEORGIA,13257,34.55119, -83.2976462,40 ,1 
Mcduffie,GEORGIA,13189,33.4631845, -82.4830204,37 ,3 
Polk,GEORGIA,13233,33.9981581, -85.1567475,36 ,0 
Peach,GEORGIA,13225,32.5543462, -83.8350733,35 ,2 
Bryan,GEORGIA,13029,32.0034889, -81.4241017,34 ,2 
Grady,GEORGIA,13131,30.867067, -84.2322943,34 ,1 
Johnson,GEORGIA,13167,32.6938608, -82.6374871,34 ,1 
Liberty,GEORGIA,13179,31.8031632, -81.483441,34 ,0 
Oglethorpe,GEORGIA,13221,33.8702684, -83.1049381,34 ,2 
Pike,GEORGIA,13231,33.081484, -84.3969481,33 ,2 
Bulloch,GEORGIA,13031,32.3846338, -81.744832,30 ,2 
White,GEORGIA,13311,34.6322605, -83.7596041,30 ,0 
Marion,GEORGIA,13197,32.3473263, -84.5282597,29 ,1 
Camden,GEORGIA,13039,30.9298212, -81.6225075,27 ,0 
Effingham,GEORGIA,13103,32.3419626, -81.338687,27 ,1 
Lamar,GEORGIA,13171,33.0649401, -84.1445952,27 ,0 
Putnam,GEORGIA,13237,33.3231504, -83.3414172,25 ,2 
Seminole,GEORGIA,13253,30.951849, -84.8789094,25 ,2 
Washington,GEORGIA,13303,32.9619979, -82.7748026,25 ,1 
Lumpkin,GEORGIA,13187,34.5546076, -83.9926806,24 ,0 
Brooks,GEORGIA,13027,30.8336559, -83.5958387,23 ,6 
Catoosa,GEORGIA,13047,34.8911137, -85.131315,23 ,0 
Miller,GEORGIA,13201,31.1591063, -84.737836,23 ,0 
Haralson,GEORGIA,13143,33.7812701, -85.2001291,22 ,1 
Morgan,GEORGIA,13211,33.5793193, -83.5051522,22 ,0 
Wilkinson,GEORGIA,13319,32.7924994, -83.1623561,22 ,2 
Appling,GEORGIA,13001,31.7771435, -82.2996274,21 ,0 
Baker,GEORGIA,13007,31.3439196, -84.4555346,20 ,2 
Brantley,GEORGIA,13025,31.1928547, -81.9943569,20 ,2 
Clay,GEORGIA,13061,31.5738181, -84.9800814,20 ,2 
Jones,GEORGIA,13169,33.0137674, -83.5568549,20 ,0 
Toombs,GEORGIA,13279,32.1296839, -82.3299928,20 ,3 
Bacon,GEORGIA,13005,31.5555512, -82.4442559,19 ,1 
Dodge,GEORGIA,13091,32.1506514, -83.1520134,19 ,0 
Fannin,GEORGIA,13111,34.8867955, -84.2715585,19 ,1 
Talbot,GEORGIA,13263,32.6984691, -84.505404,19 ,1 
Walker,GEORGIA,13295,34.7418605, -85.3209686,19 ,0 
Murray,GEORGIA,13213,34.7851861, -84.7352262,18 ,0 
Pickens,GEORGIA,13227,34.4630619, -84.4682402,18 ,2 
Wilkes,GEORGIA,13317,33.7898432, -82.7385978,18 ,0 
Jasper,GEORGIA,13159,33.3254635, -83.6868559,17 ,0 
Pulaski,GEORGIA,13235,32.2330518, -83.4674404,17 ,1 
Stewart,GEORGIA,13259,32.0732743, -84.8483149,17 ,0 
Schley,GEORGIA,13249,32.2478949, -84.3175516,16 ,1 
Union,GEORGIA,13291,34.8180274, -83.9903969,16 ,1 
Banks,GEORGIA,13011,34.3378598, -83.4970026,15 ,0 
Ben Hill,GEORGIA,13017,31.7462726, -83.2355879,15 ,0 
Gilmer,GEORGIA,13123,34.6859788, -84.452696,15 ,0 
Irwin,GEORGIA,13155,31.5730108, -83.2624513,15 ,0 
Madison,GEORGIA,13195,34.1307533, -83.1817407,15 ,1 
Monroe,GEORGIA,13207,33.0142344, -83.9044159,15 ,1 
Telfair,GEORGIA,13271,31.9182328, -82.9339377,15 ,0 
Towns,GEORGIA,13281,34.8971655, -83.7182775,15 ,0 
Crawford,GEORGIA,13079,32.7212675, -83.9825337,14 ,0 
Emanuel,GEORGIA,13107,32.6078163, -82.2922815,14 ,0 
Cook,GEORGIA,13075,31.1455115, -83.4331569,13 ,1 
Jenkins,GEORGIA,13165,32.7793141, -81.9613566,13 ,1 
Taylor,GEORGIA,13269,32.556921, -84.2395154,13 ,2 
Franklin,GEORGIA,13119,34.3678642, -83.2156575,12 ,0 
Jefferson,GEORGIA,13163,33.0380388, -82.436141,11 ,1 
Screven,GEORGIA,13251,32.7623379, -81.6272037,11 ,1 
Berrien,GEORGIA,13019,31.2561376, -83.2443709,10 ,0 
Dade,GEORGIA,13083,34.8722084, -85.4998791,10 ,1 
Hancock,GEORGIA,13141,33.259656, -82.9988137,10 ,0 
Warren,GEORGIA,13301,33.4120461, -82.694643,10 ,0 
Chattooga,GEORGIA,13055,34.4620931, -85.3660518,9 ,1 
Lincoln,GEORGIA,13181,33.7876673, -82.4508165,9 ,0 
Rabun,GEORGIA,13241,34.8796123, -83.4251357,8 ,0 
Wayne,GEORGIA,13305,31.5675304, -81.9131554,8 ,0 
Candler,GEORGIA,13043,32.4146577, -82.0930776,7 ,0 
Chattahoochee,GEORGIA,13053,32.3320278, -84.7939799,7 ,0 
Clinch,GEORGIA,13065,30.8938781, -82.6923467,7 ,0 
Elbert,GEORGIA,13105,34.1194318, -82.8408412,7 ,0 
Heard,GEORGIA,13149,33.2786225, -85.113782,7 ,1 
Jeff Davis,GEORGIA,13161,31.774687, -82.6800732,7 ,1 
Lanier,GEORGIA,13173,31.029016, -83.0768357,7 ,1 
Charlton,GEORGIA,13049,30.8775388, -82.1185847,6 ,0 
Hart,GEORGIA,13147,34.3410525, -82.9503277,6 ,0 
Webster,GEORGIA,13307,32.050618, -84.5473105,6 ,0 
Atkinson,GEORGIA,13003,31.3030105, -82.8839362,5 ,0 
Bleckley,GEORGIA,13023,32.4305311, -83.3311795,5 ,0 
Tattnall,GEORGIA,13267,32.0252793, -82.0580692,5 ,0 
Echols,GEORGIA,13101,30.6968025, -82.9078762,4 ,0 
Mcintosh,GEORGIA,13191,31.4979689, -81.3921575,4 ,0 
Twiggs,GEORGIA,13289,32.6467914, -83.4351636,4 ,0 
Evans,GEORGIA,13109,32.1613648, -81.8980725,3 ,0 
Quitman,GEORGIA,13239,31.8769847, -85.0154412,3 ,1 
Wheeler,GEORGIA,13309,32.112996, -82.7567324,3 ,0 
Long,GEORGIA,13183,31.7704898, -81.753725,2 ,0 
Montgomery,GEORGIA,13209,32.0839135, -82.539273,2 ,0 
Treutlen,GEORGIA,13283,32.396098, -82.5666186,2 ,0 
Unknown,GEORGIA,13,32.3293809,-83.1137366,296,2
Guam,GUAM,66010,13.450125700000001,144.75755102972062,136,5,112
Northern Mariana Islands,NORTHERN MARIANA ISLANDS,69100,14.149020499999999,145.21345248318923,14,2,0
HAWAII COUNTY,HAWAII,15001,19.5895548, -155.4486983,64,0,,38,0,0
HONOLULU COUNTY,HAWAII,15003,21.468151, -157.960511,385,6,,312,47,
KAUAI COUNTY,HAWAII,15007,22.0557204, -159.4945109,21,0,,16,1,
MAUI COUNTY,HAWAII,15009,20.7580586, -156.3105232,108,4,,57,7,
Ada,IDAHO,16001,43.4136539, -116.2367421,529,9
Adams,IDAHO,16003,44.8677448, -116.4572399,1,0
Bannock,IDAHO,16005,42.6936188, -112.2506044,5,0
Bingham,IDAHO,16011,43.1881598, -112.3598354,2,0
Blaine,IDAHO,16013,43.3336455, -113.8808311,458,5
Bonner,IDAHO,16017,48.2663565, -116.5952716,4,0
Bonneville,IDAHO,16019,43.3993844, -111.4752257,14,0
Camas,IDAHO,16025,43.4064019, -114.8070143,1,0
Canyon,IDAHO,16027,43.6435692, -116.7017144,161,5
Caribou,IDAHO,16029,42.780196, -111.6052607,1,0
Cassia,IDAHO,16031,42.2219306, -113.5777087,9,1
Custer,IDAHO,16037,44.2339362, -114.2286662,2,0
Elmore,IDAHO,16039,43.3073766, -115.5411027,16,0
Fremont,IDAHO,16043,44.2309391, -111.4218314,2,0
Gem,IDAHO,16045,44.0123019, -116.3846609,9,0
Gooding,IDAHO,16047,43.0031041, -114.8286924,5,0
Idaho,IDAHO,16049,45.7680684, -115.5160723,3,0
Jefferson,IDAHO,16051,43.8010248, -112.3498022,4,0
Jerome,IDAHO,16053,42.702266, -114.2867043,30,2
Kootenai,IDAHO,16055,47.654857, -116.7162916,45,0
Latah,IDAHO,16057,46.8171611, -116.693441,3,0
Lincoln,IDAHO,16063,43.0138672, -114.1650584,15,0
Madison,IDAHO,16065,43.7740801, -111.6304151,5,0
Minidoka,IDAHO,16067,42.844092, -113.6059588,6,0
Nez Perce,IDAHO,16069,46.3959861, -116.8072307,20,6
Owyhee,IDAHO,16073,42.4677336, -116.1590085,4,0
Payette,IDAHO,16075,44.0374651, -116.7651123,9,1
Power,IDAHO,16077,42.6769078, -112.8869775,2,0
Teton,IDAHO,16081,43.7647107, -111.2081469,6,0
Twin Falls,IDAHO,16083,42.5704456, -114.4602554,79,4
Valley,IDAHO,16085,43.6447642, -114.0154071,2,0
Washington,IDAHO,16087,44.3986887, -116.7400859,1,0
Adams,ILLINOIS,17001,39.9787786, -91.2110065,29,0,0
Alexander,ILLINOIS,17003,37.1801529, -89.3502834,2,0,0
Bond,ILLINOIS,17005,38.8630331, -89.4391416,4,1,0
Boone,ILLINOIS,17007,42.321246, -88.8235511,33,3,0
Bureau,ILLINOIS,17011,41.4016294, -89.5341179,8,0,0
Calhoun,ILLINOIS,17013,39.1397507, -90.6506113,1,0,0
Carroll,ILLINOIS,17015,42.0647352, -89.9556785,6,1,0
Cass,ILLINOIS,17017,39.9682127, -90.250722,2,0,0
Champaign,ILLINOIS,17019,40.1346857, -88.1975558,95,4,0
Christian,ILLINOIS,17021,39.5212598, -89.2829783,27,4,0
Clark,ILLINOIS,17023,39.3260541, -87.7838526,4,0,0
Clay,ILLINOIS,17025,38.7340694, -88.4910693,1,0,0
Clinton,ILLINOIS,17027,38.5896187, -89.420064,45,0,0
Coles,ILLINOIS,17029,39.5266741, -88.2184999,16,0,0
Cook,ILLINOIS,17025,41.8197385, -87.756525,22101,915,2
Crawford,ILLINOIS,17033,39.0131644, -87.7291001,4,0,0
Cumberland,ILLINOIS,17035,39.2744299, -88.2423795,2,0,0
DeKalb,ILLINOIS,17037,41.8903447, -88.7713953,55,1,0
DeWitt,ILLINOIS,None,40.1734773, -88.9003733,1,0,0
Douglas,ILLINOIS,17041,39.7628415, -88.2170516,12,0,0
DuPage,ILLINOIS,17043,41.8603735, -88.0906873,1761,90,0
Effingham,ILLINOIS,17049,39.0520902, -88.6029006,4,1,0
Fayette,ILLINOIS,17051,39.0001282, -89.0430211,15,1,0
Ford,ILLINOIS,17053,40.4980955, -88.2552987,6,1,0
Franklin,ILLINOIS,17055,37.9765409, -88.9335327,5,0,0
Fulton,ILLINOIS,17057,40.4714305, -90.1845556,1,0,0
Gallatin,ILLINOIS,17059,37.7509507, -88.2264519,2,0,0
Greene,ILLINOIS,17061,39.3573664, -90.3898985,1,0,0
Grundy,ILLINOIS,17063,41.2747363, -88.4119361,26,0,0
Hamilton,ILLINOIS,17065,38.0619569, -88.5301136,1,0,0
Hancock,ILLINOIS,17067,40.3941712, -91.1458063,3,0,0
Henderson,ILLINOIS,17071,40.8156124, -90.9104547,2,0,0
Henry,ILLINOIS,17073,41.3418549, -90.1177442,30,0,0
Iroquois,ILLINOIS,17075,40.7351265, -87.8309209,13,0,0
Jackson,ILLINOIS,17077,37.7668943, -89.3563845,44,5,0
Jasper,ILLINOIS,17079,39.0082423, -88.1552371,20,2,0
Jefferson,ILLINOIS,17081,38.3010487, -88.9344303,32,0,0
Jersey,ILLINOIS,17083,39.0848464, -90.3303344,8,0,0
Jo Daviess,ILLINOIS,17085,42.3506664, -90.1743742,12,0,0
Johnson,ILLINOIS,17087,37.4501818, -88.8844045,2,0,0
Kane,ILLINOIS,17089,41.923434, -88.4248315,638,31,0
Kankakee,ILLINOIS,17091,41.1253903, -87.848682,278,12,0
Kendall,ILLINOIS,17093,41.5853584, -88.4319488,138,3,0
Knox,ILLINOIS,17095,40.920889, -90.2202325,10,0,0
Lake,ILLINOIS,17097,42.3327033, -87.9939552,2216,82,0
LaSalle,ILLINOIS,17099,41.3474892, -88.9011861,30,1,0
Lawrence,ILLINOIS,17101,38.7108998, -87.7194375,2,0,0
Lee,ILLINOIS,17103,41.7459056, -89.2888533,17,0,0
Livingston,ILLINOIS,17105,40.8682487, -88.5631125,17,1,0
Logan,ILLINOIS,17107,40.1075089, -89.3768539,4,0,0
Macon,ILLINOIS,17115,39.8455208, -88.9602376,55,9,0
Macoupin,ILLINOIS,17117,39.2420653, -89.925212,20,0,0
Madison,ILLINOIS,17119,38.887663, -90.1589413,184,8,0
Marion,ILLINOIS,17121,38.6477381, -88.9232112,20,0,0
Marshall,ILLINOIS,17123,41.0324537, -89.2998456,4,0,0
Mason,ILLINOIS,17125,40.2302271, -89.8660433,5,0,0
Massac,ILLINOIS,17127,37.2177417, -88.7163312,3,0,0
McDonough,ILLINOIS,17109,40.4376858, -90.6780272,3,0,0
McHenry,ILLINOIS,17111,42.3294391, -88.4605713,351,17,0
McLean,ILLINOIS,17113,40.4631789, -88.8196613,86,3,0
Menard,ILLINOIS,17129,40.0166667, -89.7858065,3,0,0
Mercer,ILLINOIS,17131,41.2019729, -90.7398717,5,0,0
Monroe,ILLINOIS,17133,38.2722313, -90.1792484,54,7,0
Montgomery,ILLINOIS,17135,39.2052633, -89.5057126,16,1,0
Morgan,ILLINOIS,17137,39.7062265, -90.190335,13,1,0
Moultrie,ILLINOIS,17139,39.6391442, -88.6087498,2,0,0
Ogle,ILLINOIS,17141,42.0397014, -89.3138599,58,1,0
Peoria,ILLINOIS,17143,40.8021278, -89.7713762,43,2,0
Perry,ILLINOIS,17145,38.0772859, -89.3760499,1,0,0
Piatt,ILLINOIS,17147,39.967291, -88.6072399,7,0,0
Pike,ILLINOIS,17149,39.6108707, -90.8538306,1,0,0
Pulaski,ILLINOIS,17153,37.2314232, -89.1183427,9,0,0
Randolph,ILLINOIS,17157,38.0472916, -89.8107962,58,1,0
Richland,ILLINOIS,17159,38.7060457, -88.0949352,2,0,0
Rock Island,ILLINOIS,17161,41.4411786, -90.5766144,211,4,0
Saline,ILLINOIS,17165,37.750075, -88.5302584,3,0,0
Sangamon,ILLINOIS,17167,39.7623668, -89.6454905,64,4,0
Schuyler,ILLINOIS,17169,40.1370869, -90.5697373,1,0,0
Shelby,ILLINOIS,17173,39.3665064, -88.7886278,4,0,0
St. Clair,ILLINOIS,17163,38.4616972, -89.9324347,276,18,0
Stark,ILLINOIS,17175,41.0712135, -89.8066831,1,0,0
Stephenson,ILLINOIS,17177,42.3503474, -89.6735637,12,0,0
Tazewell,ILLINOIS,17179,40.5126429, -89.5442084,24,3,0
Union,ILLINOIS,17181,37.4616454, -89.2504793,5,0,0
Vermilion,ILLINOIS,17183,40.1749809, -87.7323857,9,0,0
Wabash,ILLINOIS,17185,38.4615994, -87.8460903,1,0,0
Warren,ILLINOIS,17187,40.8442828, -90.6168408,15,0,0
Washington,ILLINOIS,17189,38.3662806, -89.4201902,7,0,0
Wayne,ILLINOIS,17191,38.4251958, -88.4197678,1,0,0
White,ILLINOIS,17193,38.0632329, -88.1577725,1,0,0
Whiteside,ILLINOIS,17195,41.7612332, -89.9214744,41,3,0
Will,ILLINOIS,17197,41.4194058, -87.9994754,1692,102,0
Williamson,ILLINOIS,17199,37.7248502, -88.9143385,15,0,0
Winnebago,ILLINOIS,17201,42.3255276, -89.1496574,195,4,0
Woodford,ILLINOIS,17203,40.8145359, -89.2074215,11,0,0
Adams,INDIANA,18001,40.7371667, -84.9347295,7,1
Allen,INDIANA,18003,41.0975573, -85.0562084,325,19
Bartholomew,INDIANA,18005,39.1914156, -85.8204601,140,6
Benton,INDIANA,18007,40.6034281, -87.3235164,4,0
Blackford,INDIANA,18009,40.4692826, -85.3305529,6,1
Boone,INDIANA,18011,40.0459913, -86.4650842,154,8
Brown,INDIANA,18013,39.1682855, -86.2297004,14,1
Carroll,INDIANA,18015,40.5802239, -86.5693296,7,1
Cass,INDIANA,18017,40.7808235, -86.3449159,87,1
Clark,INDIANA,18019,38.4941217, -85.7169081,177,11
Clay,INDIANA,18021,39.3864958, -87.1025862,20,0
Clinton,INDIANA,18023,40.2992769, -86.4692735,19,1
Crawford,INDIANA,18025,38.304425, -86.444022,13,0
Daviess,INDIANA,18027,38.6776099, -87.0813484,34,3
Dearborn,INDIANA,18029,39.1340338, -84.9820997,68,5
Decatur,INDIANA,18031,39.2862128, -85.4943058,168,18
DeKalb,INDIANA,18033,41.3991456, -85.001244,13,1
Delaware,INDIANA,18035,40.2193275, -85.4040612,114,7
Dubois,INDIANA,18037,38.3644324, -86.8870278,16,0
Elkhart,INDIANA,18039,41.6012796, -85.8590603,164,3
Fayette,INDIANA,18041,39.619235, -85.179378,22,4
Floyd,INDIANA,18043,38.299, -85.8933234,142,7
Fountain,INDIANA,18045,40.125252, -87.2497418,8,2
Franklin,INDIANA,18047,39.4149034, -85.0563234,90,7
Fulton,INDIANA,18049,41.0421416, -86.2875206,6,0
Gibson,INDIANA,18051,38.3079744, -87.5775949,5,0
Grant,INDIANA,18053,40.5114735, -85.6540606,78,3
Greene,INDIANA,18055,39.0227107, -86.9958489,42,4
Hamilton,INDIANA,18057,40.0749813, -86.0498885,598,35
Hancock,INDIANA,18059,39.8127873, -85.7874738,151,7
Harrison,INDIANA,18061,38.1816187, -86.1066917,101,2
Hendricks,INDIANA,18063,39.7565309, -86.5173641,499,17
Henry,INDIANA,18065,39.9297608, -85.4043542,31,1
Howard,INDIANA,18067,40.4787061, -86.1350343,72,4
Huntington,INDIANA,18069,40.8008286, -85.5018494,6,1
Jackson,INDIANA,18071,38.9023184, -86.0650856,89,0
Jasper,INDIANA,18073,41.0321808, -87.1066598,25,1
Jay,INDIANA,18075,40.4370864, -85.0212356,10,0
Jefferson,INDIANA,18077,38.8166724, -85.4299489,20,0
Jennings,INDIANA,18079,38.9957749, -85.6359201,64,1
Johnson,INDIANA,18081,39.4891804, -86.1079903,426,33
Knox,INDIANA,18083,38.687009, -87.3811461,18,0
Kosciusko,INDIANA,18085,41.2351957, -85.8529731,22,1
LaGrange,INDIANA,18087,41.6372578, -85.4216948,17,1
Lake,INDIANA,18089,41.4193829, -87.3692227,1182,47
LaPorte,INDIANA,18091,41.5718945, -86.7490124,140,5
Lawrence,INDIANA,18093,38.8400395, -86.4880717,81,9
Madison,INDIANA,18095,40.1624531, -85.7260804,340,32
Marion,INDIANA,18097,39.7810289, -86.1365457,4052,192
Marshall,INDIANA,18099,41.322843, -86.2809625,24,0
Martin,INDIANA,18101,38.6705579, -86.8022436,6,0
Miami,INDIANA,18103,40.8187243, -86.0558596,22,0
Monroe,INDIANA,18105,39.1294237, -86.5187646,114,4
Montgomery,INDIANA,18107,40.0361447, -86.9007083,26,0
Morgan,INDIANA,18109,39.4665575, -86.4556794,119,3
Newton,INDIANA,18111,40.939576, -87.3966953,31,4
Noble,INDIANA,18113,41.3990708, -85.4193348,38,4
Ohio,INDIANA,18115,38.9480496, -84.9581728,1,0
Orange,INDIANA,18117,38.5421361, -86.4953216,34,4
Owen,INDIANA,18119,39.2984518, -86.8508562,21,1
Parke,INDIANA,18121,39.7686321, -87.2158436,9,0
Perry,INDIANA,18123,38.0893386, -86.632911,6,0
Pike,INDIANA,18125,38.4159433, -87.214144,1,0
Porter,INDIANA,18127,41.4457032, -87.0724971,180,3
Posey,INDIANA,18129,38.0145359, -87.8543645,7,0
Pulaski,INDIANA,18131,41.031393, -86.6990692,1,0
Putnam,INDIANA,18133,39.6666195, -86.8374032,51,4
Randolph,INDIANA,18135,40.1560108, -85.011566,12,1
Ripley,INDIANA,18137,39.0846316, -85.2691784,82,3
Rush,INDIANA,18139,39.6220357, -85.4731911,21,1
Scott,INDIANA,18143,38.6727039, -85.7444145,24,2
Shelby,INDIANA,18145,39.493485, -85.8190596,111,4
Spencer,INDIANA,18147,38.0288806, -86.9976446,4,0
St. Joseph,INDIANA,18141,41.5941578, -86.2787334,412,9
Starke,INDIANA,18149,41.2753164, -86.6457565,11,1
Steuben,INDIANA,18151,41.6414101, -85.0023642,17,1
Sullivan,INDIANA,18153,39.0492722, -87.4172644,9,0
Switzerland,INDIANA,18155,38.8249258, -85.0373975,13,0
Tippecanoe,INDIANA,18157,40.3916066, -86.8879689,58,2
Tipton,INDIANA,18159,40.2899154, -86.058442,13,1
Union,INDIANA,18161,39.6196086, -84.9292376,6,0
Vanderburgh,INDIANA,18163,38.0461185, -87.5806553,87,1
Vermillion,INDIANA,18165,39.8763626, -87.4635672,6,0
Vigo,INDIANA,18167,39.4174652, -87.3974269,58,5
Wabash,INDIANA,18169,40.8065352, -85.7833563,10,0
Warren,INDIANA,18171,40.3424546, -87.3564255,7,1
Warrick,INDIANA,18173,38.0906065, -87.2758933,59,4
Washington,INDIANA,18175,38.5612578, -86.1179768,31,0
Wayne,INDIANA,18177,39.8638778, -85.0198586,28,2
Wells,INDIANA,18179,40.7013353, -85.2116102,5,0
White,INDIANA,18181,40.7422434, -86.8713913,8,0
Whitley,INDIANA,18183,41.1238216, -85.5035187,16,1
Adair,IOWA,19001,41.3127814, -94.4953303,1,
Allamakee,IOWA,19005,43.2961731, -91.3961856,40,3
Appanoose,IOWA,19007,40.7455904, -92.8649061,2,2
Audubon,IOWA,19009,41.670205, -94.9106526,1,
Benton,IOWA,19011,42.0599693, -92.0776319,23,1
Black Hawk,IOWA,19013,42.4607526, -92.3030235,259,2
Boone,IOWA,19015,42.0171798, -93.9254114,6,
Bremer,IOWA,19017,42.7669649, -92.3099856,28,
Buchanan,IOWA,19019,42.4634928, -91.8449198,11,
Buena Vista,IOWA,19021,42.7445814, -95.1127525,2,
Butler,IOWA,19023,42.7336512, -92.7819493,1,
Carroll,IOWA,19027,42.0193628, -94.860335,1,
Cass,IOWA,19029,41.3122834, -94.9215151,1,
Cedar,IOWA,19031,41.7608608, -91.1263198,26,
Cerro Gordo,IOWA,19033,43.0742443, -93.2548746,14,
Chickasaw,IOWA,19037,43.05994, -92.316679,3,
Clarke,IOWA,19039,41.0152092, -93.7842976,2,
Clay,IOWA,19041,43.0809373, -95.1407762,3,
Clayton,IOWA,19043,42.8547706, -91.3667151,7,1
Clinton,IOWA,19045,41.9054695, -90.5599971,42,
Crawford,IOWA,19047,42.020579, -95.3811884,6,1
Dallas,IOWA,19049,41.6744179, -94.0394437,52,
Delaware,IOWA,19055,42.4663805, -91.3621282,2,
Des Moines,IOWA,19057,40.9195431, -91.1971044,13,
Dickinson,IOWA,19059,43.3753018, -95.1654279,1,
Dubuque,IOWA,19061,42.4692988, -90.8742047,46,1
Fayette,IOWA,19065,42.8420766, -91.850265,6,
Franklin,IOWA,19069,42.7285907, -93.2513168,1,
Greene,IOWA,19073,42.0182893, -94.4005864,1,
Grundy,IOWA,19075,42.4132701, -92.7808666,5,
Guthrie,IOWA,19077,41.6721976, -94.4985983,4,
Hamilton,IOWA,19079,42.382945, -93.7083849,2,
Hancock,IOWA,19081,43.0847702, -93.7363674,3,
Hardin,IOWA,19083,42.3840463, -93.2293918,3,
Harrison,IOWA,19085,41.6659155, -95.7976315,14,
Henry,IOWA,19087,40.9778301, -91.5511282,27,1
Howard,IOWA,19089,43.3353641, -92.3230007,4,
Iowa,IOWA,19095,41.683983, -92.0612268,13,
Jackson,IOWA,19097,42.1420382, -90.5480067,5,
Jasper,IOWA,19099,41.6791308, -93.0647786,42,
Jefferson,IOWA,19101,41.0131342, -91.9718642,6,
Johnson,IOWA,19103,41.6861834, -91.6061124,303,3
Jones,IOWA,19105,42.1081969, -91.1427196,15,
Keokuk,IOWA,19107,41.3154792, -92.1867128,3,
Kossuth,IOWA,19109,43.1825351, -94.209098,1,
Lee,IOWA,19111,40.6524894, -91.507313,3,
Linn,IOWA,19113,42.0631825, -91.6037932,409,27
Louisa,IOWA,19115,41.206668, -91.2683976,215,2
Lyon,IOWA,19119,43.3747071, -96.2081917,5,
Madison,IOWA,19121,41.3133406, -94.0167968,3,1
Mahaska,IOWA,19123,41.314939, -92.6489935,8,1
Marion,IOWA,19125,41.3144108, -93.1010141,5,
Marshall,IOWA,19127,42.0378125, -92.9915704,173,
Mills,IOWA,19129,41.0171392, -95.6087477,2,
Mitchell,IOWA,19131,43.342033, -92.7840209,2,
Monona,IOWA,19133,42.0218737, -95.9356631,7,
Montgomery,IOWA,19137,41.0166807, -95.1753285,1,
Muscatine,IOWA,19139,41.4776121, -91.1210053,218,4
O'Brien,IOWA,19141,43.0755779, -95.6277063,3,
Osceola,IOWA,19143,43.3684613, -95.6299944,3,
Page,IOWA,19145,40.736337, -95.1602396,4,
Plymouth,IOWA,19149,42.7369124, -96.2213607,8,
Polk,IOWA,19153,41.6765808, -93.5921448,387,13
Pottawattamie,IOWA,19155,41.3115686, -95.5331269,18,1
Poweshiek,IOWA,19157,41.6816512, -92.5435034,13,1
